country,type,date_start,date_end,policy_id,entry_type,correct_type,update_type,update_level,date_announced,init_country_level,type_sub_cat
Algeria,Restrictions of Mass Gatherings,2020-11-08,2021-01-01,8220728,update,original,Change of Policy,Strengthening,2020-11-08,National,
Algeria,Social Distancing,2020-03-22,2020-04-04,4866816,new_entry,original,,,2020-03-21,National,Restrictions on  private vehicles in public circulation
Algeria,Social Distancing,2020-03-22,2020-04-04,4866816,new_entry,original,,,2020-03-21,National,Restrictions on ridership of subways and trams
Algeria,Social Distancing,2020-03-22,2020-04-04,4866816,new_entry,original,,,2020-03-21,National,Restrictions on ridership of trains
Algeria,Social Distancing,2020-03-22,2020-04-04,4866816,new_entry,original,,,2020-03-21,National,Restrictions on ridership of buses
Algeria,Social Distancing,2020-03-22,2020-04-04,4866816,new_entry,original,,,2020-03-21,National,Restrictions ridership of other forms of public transportation (please include details in the text entry)
Algeria,Social Distancing,2020-05-28,2020-06-13,6174698,new_entry,original,,,2020-05-28,National,Restrictions on  private vehicles in public circulation
Algeria,Social Distancing,2020-05-28,2020-06-13,6174698,new_entry,original,,,2020-05-28,National,Restrictions on ridership of subways and trams
Algeria,Social Distancing,2020-05-28,2020-06-13,6174698,new_entry,original,,,2020-05-28,National,Restrictions on ridership of trains
Algeria,Social Distancing,2020-05-28,2020-06-13,6174698,new_entry,original,,,2020-05-28,National,Restrictions on ridership of buses
Algeria,Social Distancing,2020-07-14,2020-07-28,8193508,new_entry,original,,,2020-07-13,Provincial,Restrictions on  private vehicles in public circulation
Algeria,Social Distancing,2020-07-14,2020-07-28,8193508,new_entry,original,,,2020-07-13,Provincial,Restrictions ridership of other forms of public transportation (please include details in the text entry)
Algeria,Social Distancing,2020-07-15,2020-07-30,5749753,new_entry,original,,,2020-07-16,Provincial,Keeping a distance of at least 6 feet or 1.5 meters apart
Algeria,Social Distancing,2020-07-15,2020-07-30,5749753,new_entry,original,,,2020-07-16,Provincial,Other Mask Wearing Policy
Algeria,Social Distancing,2020-07-18,2020-07-27,1585528,new_entry,original,,,2020-07-17,Provincial,Restrictions on  private vehicles in public circulation
Algeria,Social Distancing,2020-07-18,2020-07-27,1585528,new_entry,original,,,2020-07-17,Provincial,Restrictions ridership of other forms of public transportation (please include details in the text entry)
Algeria,Social Distancing,2020-07-19,2020-07-28,6898582,new_entry,original,,,2020-07-18,Provincial,Restrictions on  private vehicles in public circulation
Algeria,Social Distancing,2020-07-19,2020-07-28,6898582,new_entry,original,,,2020-07-18,Provincial,Restrictions ridership of other forms of public transportation (please include details in the text entry)
Algeria,Social Distancing,2020-07-24,2020-08-02,7566831,new_entry,original,,,2020-07-23,Provincial,Restrictions on  private vehicles in public circulation
Algeria,Social Distancing,2020-07-24,2020-08-02,7566831,new_entry,original,,,2020-07-23,Provincial,Restrictions ridership of other forms of public transportation (please include details in the text entry)
Algeria,Social Distancing,2020-07-27,2020-08-10,6992237,new_entry,original,,,2020-07-26,Provincial,Restrictions on  private vehicles in public circulation
Algeria,Social Distancing,2020-07-27,2020-08-10,6992237,new_entry,original,,,2020-07-26,Provincial,Restrictions ridership of other forms of public transportation (please include details in the text entry)
Algeria,Social Distancing,2020-07-29,2020-08-12,3397708,new_entry,original,,,2020-07-28,Provincial,Restrictions on  private vehicles in public circulation
Algeria,Social Distancing,2020-07-29,2020-08-12,3397708,new_entry,original,,,2020-07-28,Provincial,Restrictions on ridership of subways and trams
Algeria,Social Distancing,2020-07-29,2020-08-12,3397708,new_entry,original,,,2020-07-28,Provincial,Restrictions on ridership of trains
Algeria,Social Distancing,2020-07-29,2020-08-12,3397708,new_entry,original,,,2020-07-28,Provincial,Restrictions on ridership of buses
Algeria,Social Distancing,2020-07-29,2020-08-12,6152430,new_entry,original,,,2020-07-28,National,Restrictions on  private vehicles in public circulation
Algeria,Social Distancing,2020-07-29,2020-08-12,6152430,new_entry,original,,,2020-07-28,National,Restrictions on ridership of subways and trams
Algeria,Social Distancing,2020-07-29,2020-08-12,6152430,new_entry,original,,,2020-07-28,National,Restrictions on ridership of trains
Algeria,Social Distancing,2020-07-29,2020-08-12,6152430,new_entry,original,,,2020-07-28,National,Restrictions on ridership of buses
Algeria,Social Distancing,2020-08-06,2020-08-19,3003150,new_entry,original,,,2020-08-05,Provincial,Restrictions on  private vehicles in public circulation
Algeria,Social Distancing,2020-08-06,2020-08-19,3003150,new_entry,original,,,2020-08-05,Provincial,Restrictions on ridership of subways and trams
Algeria,Social Distancing,2020-08-06,2020-08-19,3003150,new_entry,original,,,2020-08-05,Provincial,Restrictions on ridership of trains
Algeria,Social Distancing,2020-08-06,2020-08-19,3003150,new_entry,original,,,2020-08-05,Provincial,Restrictions on ridership of buses
Algeria,Social Distancing,2020-08-06,2020-08-19,743272,new_entry,original,,,2020-08-05,Provincial,Restrictions on  private vehicles in public circulation
Algeria,Social Distancing,2020-08-06,2020-08-19,743272,new_entry,original,,,2020-08-05,Provincial,Restrictions on ridership of subways and trams
Algeria,Social Distancing,2020-08-06,2020-08-19,743272,new_entry,original,,,2020-08-05,Provincial,Restrictions on ridership of trains
Algeria,Social Distancing,2020-08-06,2020-08-19,743272,new_entry,original,,,2020-08-05,Provincial,Restrictions on ridership of buses
Algeria,Social Distancing,2020-08-13,2020-09-17,2477892,new_entry,original,,,2020-07-22,National,Keeping a distance of at least 6 feet or 1.5 meters apart
Algeria,Social Distancing,2020-08-13,2020-09-17,2477892,new_entry,original,,,2020-07-22,National,Other Mask Wearing Policy
Algeria,Social Distancing,2020-08-13,2020-08-27,740661,update,original,Change of Policy,Strengthening,2020-08-12,Provincial,Restrictions on  private vehicles in public circulation
Algeria,Social Distancing,2020-08-13,2020-08-27,740661,update,original,Change of Policy,Strengthening,2020-08-12,Provincial,Restrictions on ridership of subways and trams
Algeria,Social Distancing,2020-08-13,2020-08-27,740661,update,original,Change of Policy,Strengthening,2020-08-12,Provincial,Restrictions on ridership of trains
Algeria,Social Distancing,2020-08-13,2020-08-27,740661,update,original,Change of Policy,Strengthening,2020-08-12,Provincial,Restrictions on ridership of buses
Algeria,Social Distancing,2020-08-13,2020-08-27,6152430,update,original,Change of Policy,Strengthening,2020-08-12,National,Restrictions on  private vehicles in public circulation
Algeria,Social Distancing,2020-08-13,2020-08-27,6152430,update,original,Change of Policy,Strengthening,2020-08-12,National,Restrictions on ridership of subways and trams
Algeria,Social Distancing,2020-08-13,2020-08-27,6152430,update,original,Change of Policy,Strengthening,2020-08-12,National,Restrictions on ridership of trains
Algeria,Social Distancing,2020-08-13,2020-08-27,6152430,update,original,Change of Policy,Strengthening,2020-08-12,National,Restrictions on ridership of buses
Algeria,Social Distancing,2020-09-01,2020-09-30,687672,new_entry,original,,,2020-08-31,National,Restrictions on ridership of subways and trams
Algeria,Social Distancing,2020-09-01,2020-09-30,687672,new_entry,original,,,2020-08-31,National,Restrictions on ridership of trains
Algeria,Social Distancing,2020-09-01,2020-09-30,687672,new_entry,original,,,2020-08-31,National,Restrictions on ridership of buses
Andorra,Health Resources,2020-08-21,2020-11-20,475294,new_entry,original,,,2020-08-26,National,Unspecified Health Infrastructure
Andorra,Health Resources,2020-08-21,2020-11-20,475294,new_entry,original,,,2020-08-26,National,Unspecified Health Staff
Andorra,Restriction and Regulation of Businesses,2020-03-16,2020-03-31,3683612,new_entry,original,,,2020-03-13,National,Restaurants
Andorra,Restriction and Regulation of Businesses,2020-03-16,2020-03-31,3683612,new_entry,original,,,2020-03-13,National,Bars
Andorra,Restriction and Regulation of Businesses,2020-03-16,2020-03-31,3683612,new_entry,original,,,2020-03-13,National,Shopping Centers
Andorra,Restriction and Regulation of Businesses,2020-03-16,2020-03-31,3683612,new_entry,original,,,2020-03-13,National,Commercial Businesses
Andorra,Restriction and Regulation of Businesses,2020-03-16,2020-03-31,3683612,new_entry,original,,,2020-03-13,National,Personal Grooming Businesses (e.g. hair salons)
Andorra,Restriction and Regulation of Businesses,2020-03-16,2020-03-31,3683612,new_entry,original,,,2020-03-13,National,All or unspecified businesses
Andorra,Restriction and Regulation of Businesses,2020-03-16,2020-03-24,8353006,new_entry,original,,,2020-03-16,National,Construction
Andorra,Restriction and Regulation of Businesses,2020-03-16,2020-03-24,8353006,new_entry,original,,,2020-03-16,National,Other Businesses
Andorra,Restrictions of Mass Gatherings,2020-09-21,2020-10-09,1145758,update,original,Change of Policy,Strengthening,2020-09-18,National,
Angola,Closure and Regulation of Schools,2020-03-24,2020-04-08,7760829,new_entry,original,,,2020-03-19,National,Primary Schools (generally for children ages 10 and below)
Angola,Closure and Regulation of Schools,2020-03-24,2020-04-08,7760829,new_entry,original,,,2020-03-19,National,Secondary Schools (generally for children ages 10 to 18)
Angola,Declaration of Emergency,2020-03-27,2020-04-11,2092278,new_entry,original,,,2020-03-25,National,
Angola,Declaration of Emergency,2020-03-27,2020-04-11,8457457,new_entry,original,,,2020-03-26,National,
Angola,Declaration of Emergency,2020-04-11,2020-04-25,2092278,update,original,,,2020-04-09,National,
Angola,Declaration of Emergency,2020-04-26,2020-05-10,2092278,update,original,Change of Policy,Strengthening,2020-04-23,National,
Angola,Declaration of Emergency,2020-05-11,2020-05-24,2092278,update,original,Change of Policy,Strengthening,2020-05-09,National,
Angola,External Border Restrictions,2020-03-03,2020-03-31,5188358,new_entry,original,,,2020-03-01,National,
Angola,External Border Restrictions,2020-03-03,2020-03-26,5188358,update,original,End of Policy,,2020-03-01,National,
Angola,External Border Restrictions,2020-03-04,2020-03-26,4266428,update,original,End of Policy,,2020-03-04,National,
Angola,External Border Restrictions,2020-03-11,2020-04-25,9118953,update,original,Change of Policy,Strengthening,2020-03-09,National,Health Screenings (e.g. temperature checks)
Angola,External Border Restrictions,2020-03-12,2020-03-26,6363503,update,original,End of Policy,,2020-03-12,National,
Angola,External Border Restrictions,2020-03-20,2020-04-04,825480,new_entry,original,,,2020-03-18,National,
Angola,External Border Restrictions,2020-04-02,2020-05-15,7201224,new_entry,original,,,2020-04-02,National,Visa extensions (e.g. visa validity extended)
Angola,External Border Restrictions,2020-04-02,2020-05-30,6793280,new_entry,original,,,2020-04-02,National,Visa extensions (e.g. visa validity extended)
Angola,External Border Restrictions,2020-08-10,2020-09-10,1778343,new_entry,original,,,2020-08-08,National,Other External Border Restriction
Angola,External Border Restrictions,2020-08-10,2020-09-10,4601548,new_entry,original,,,2020-08-08,National,Health Screenings (e.g. temperature checks)
Angola,External Border Restrictions,2020-08-10,2020-09-10,4601548,new_entry,original,,,2020-08-08,National,Health Certificates
Angola,Internal Border Restrictions,2020-03-11,2020-04-25,7782014,update,original,Change of Policy,Strengthening,2020-03-09,National,
Angola,Internal Border Restrictions,2020-03-27,2020-04-11,7782014,new_entry,original,,,2020-03-26,National,
Angola,Internal Border Restrictions,2020-04-11,2020-04-12,9054058,new_entry,original,,,2020-04-10,National,
Angola,Lockdown,2020-03-27,2020-04-10,4407549,new_entry,original,,,2020-03-26,National,
Angola,Lockdown,2020-04-11,2020-04-25,4407549,update,original,Change of Policy,Strengthening,2020-04-09,National,
Angola,Other Policy Not Listed Above,2020-04-11,2020-04-25,8405812,new_entry,original,,,2020-04-10,National,
Angola,Other Policy Not Listed Above,2020-04-11,2020-04-25,191626,new_entry,original,,,2020-04-10,National,
Angola,Other Policy Not Listed Above,2020-04-11,2020-04-25,8813090,new_entry,original,,,2020-04-10,National,
Angola,Other Policy Not Listed Above,2020-04-11,2020-04-25,8813090,update,original,Change of Policy,Strengthening,2020-04-10,National,
Angola,Other Policy Not Listed Above,2020-04-22,2020-04-23,6540264,new_entry,original,,,2020-04-22,National,
Angola,Quarantine,2020-03-27,2020-04-11,4491738,new_entry,original,,,2020-03-26,National,Self-Quarantine (i.e. quarantine at home)
Angola,Quarantine,2020-03-27,2020-04-11,4491738,new_entry,original,,,2020-03-26,National,Government Quarantine (i.e. quarantine at a government hotel or facility)
Angola,Quarantine,2020-04-11,2020-04-25,4491738,update,original,Change of Policy,Strengthening,2020-04-09,National,Self-Quarantine (i.e. quarantine at home)
Angola,Quarantine,2020-04-11,2020-04-25,4491738,update,original,Change of Policy,Strengthening,2020-04-09,National,Government Quarantine (i.e. quarantine at a government hotel or facility)
Angola,Quarantine,2020-04-12,2020-04-26,2417952,new_entry,original,,,2020-04-12,National,Self-Quarantine (i.e. quarantine at home)
Angola,Restriction and Regulation of Businesses,2020-03-22,2020-05-11,1362319,update,original,End of Policy,,2020-03-22,National,Other Businesses
Angola,Restriction and Regulation of Businesses,2020-03-27,2020-04-11,2565814,new_entry,original,,,2020-03-26,National,Retail Businesses
Angola,Restriction and Regulation of Businesses,2020-03-27,2020-04-11,2565814,new_entry,original,,,2020-03-26,National,Restaurants
Angola,Restriction and Regulation of Businesses,2020-03-27,2020-04-11,2565814,new_entry,original,,,2020-03-26,National,Shopping Centers
Angola,Restriction and Regulation of Businesses,2020-03-27,2020-04-11,2565814,new_entry,original,,,2020-03-26,National,Commercial Businesses
Angola,Restriction and Regulation of Businesses,2020-03-27,2020-04-11,2565814,new_entry,original,,,2020-03-26,National,Personal Grooming Businesses (e.g. hair salons)
